source,id,name,category,cashback,reward_type,taksit_months,city,address,phone,website,image_url
birbank,19014,El Turko,Restoran,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/El_Turko_bec19332b1.jpeg
birbank,18885,XL Telecom Şirvan,Elektronika və Texnika,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/152035959_451457769634013_4802774269816213814_n_1_8a2bcf72f0.jpg
birbank,18883,Mundo Bedding Baku,Ortopedik Döşəklər,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Mundo_Bedding_Baku_4078c8a271.png
birbank,18887,AG Telecom,Elektronika və Texnika,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/eb48e91a_8a1b_4b95_a013_db89e48ba032_squared_1_86d3947d3b.png
birbank,19179,Şəms Aydınlatma,Çılçıraqlar və işıqlandırma avadanlıqları; Ev aksessuarları,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/65055353_849679672078697_4466256286891114496_n_a0143db6c5.jpg
birbank,18867,Defscope TRD,Təhsil,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Defscope_Trd_cac6fae3d7.png
birbank,19172,R Market,Supermarket,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/R_Market_f5476e89e1.png
birbank,18893,Lumiclean,Digər,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Lumiclean_db3c97ce20.png
birbank,18936,Xtravaganza,Ev aksessuarları; Zinət əşyaları,,taksit_only,2; 3; 6; 9; 12,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Xtravaganza_logo_5af3c9a295.jpg
birbank,18898,İmdad Electronics,Elektronika və Texnika,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/image_3_4fa2b3b5f3.png
birbank,18830,Star Electronics,Elektronika və Texnika,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Star_electronics_4e846b21d7.jpg
birbank,18560,Butik from Turkey,Saat və aksesuarlar; Ayaqqabı və çanta,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Butik_From_Turkey_325c258e2f.jpg
birbank,18831,Zərli,Zinət əşyaları,,unknown,,,,,www.zerli.az,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Z_rli_9dab383dac.jpg
birbank,18294,Yusifoğlu Electronics,Elektronika və Texnika,,taksit_only,2; 3; 6; 9; 12; 18,,,,https://www.yusifoglu.az/,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Yusifoglu_Electronics_da51e86845.png
birbank,18550,Amor Moda,Geyim,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Amor_Moda_f920ab519d.jpg
birbank,19188,İ Dealer,Elektronika və Texnika,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Idealer_5d3859d11c.jpg
birbank,18880,Konoha Shop,Güllər və hədiyyələr,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/image_1_a0e679edcc.png
birbank,18933,Madina Cosmetics,Parfümeriya və Kosmetika,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/masazir_squared_1_23f28eca29.png
birbank,19159,Büllur Elektrik,Çılçıraqlar və işıqlandırma avadanlıqları,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Buellur_Elektrik_c3667c2ce1.png
birbank,19136,Gümüşçü.,Digər,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Guemuescue_c4f6ca1a73.png
birbank,19186,AKBEROĞLU,Güllər və hədiyyələr,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/shared_image_5_1_1_65a6f93415.jpg
birbank,18101,Dunlop Roadstone,Avto,,taksit_only,2; 3; 6,,,,,
birbank,18071,Eskarpini.,Ayaqqabı və çanta,,taksit_only,3; 6,,,,,
birbank,18066,Evimiz.,Ev aksessuarları,,taksit_only,2; 3; 6; 9; 12,,,,https://evimizstore.az/,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/logoo_2x_6299da0cd6.png
birbank,17979,Faik  Sönmez,Geyim,,taksit_only,2; 3; 6,,,,,
birbank,18872,Təkərevi.az,Avto,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/T_k_revi_az_04327cab52.png
birbank,18701,Aliev Service,Restoran; Elektronika və Texnika,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Aliev_Service_881c7c9444.png
birbank,18853,New Dry,Kimyəvi təmizləmə,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/image_2_6367700a55.png
birbank,18605,CAN Telecom,Elektronika və Texnika; Saat və aksesuarlar,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/image_1_1_e0379fa95a.png
birbank,19169,Centron,Elektronika və Texnika,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/image_6_9157f37537.png
birbank,18589,Aristokrat,Geyim,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Aristokrat_8824f83de1.png
birbank,18576,Paşabahçe Lənkəran,Ev aksessuarları; Məişət əşyaları,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Pasabahce_L_nk_ran_6e36ed6e9b.jpg
birbank,18559,Amazon Travel,Turizm,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Amazon_travel_b367b27ab8.png
birbank,18904,Mobilnar,Elektronika və Texnika,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Mobilnar_7a3bb98a0f.png
birbank,18909,Giftbox,Güllər və hədiyyələr,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Giftbox_111d371d75.png
birbank,18908,VELORA GIFTS,Güllər və hədiyyələr,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/527457031_17843889687547364_8505410407432054970_n_1_a0e931e6ad.jpg
birbank,19157,Sultan Xalı,Kimyəvi təmizləmə; Digər,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Sultan_Xali_a6b91544b8.jpg
birbank,18141,Faro.,Zinət əşyaları,,taksit_only,2; 3; 6; 12,,,,,
birbank,19155,Bakcell Zaur Telecom,Elektronika və Texnika,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Bakcell_Zaur_Telecom_f9ef2976cc.jpg
birbank,18894,EL Telekom,Elektronika və Texnika,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/image_4_1_e8d8ec2ccd.png
birbank,18491,i Play,Elektronika və Texnika,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/i_Play_e774155493.jpg
birbank,18877,Wenice Kids Baku,Geyim; Uşaqlar üçün,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/image_3_454201b070.png
birbank,18901,STAR Electronics,Elektronika və Texnika,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/image_3_1_1_020885b04f.png
birbank,18890,Status,Geyim,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Status_1ee64da041.png
birbank,18554,Grace Dent,,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Grace_Dent_7dd0b7159b.jpg
birbank,18903,Niko Store,Geyim,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Niko_Store_dacfbc843c.jpg
birbank,18916,BOLERO,Geyim,,taksit_only,2; 3; 6; 9; 12,,,+994776286545,,
birbank,19180,Soft Cosmetic,Parfümeriya və Kosmetika,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Soft_cosmetic_52acc955ab.png
birbank,18302,SevenSpace,Ev aksessuarları,,taksit_only,2; 3; 6; 9; 12; 18,,,,http://sevenspace.az/,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/seven_space_2bf93baa48.jpg
birbank,18483,Violin Mebel,Mebel,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Violin_Mebel_6488a3acd5.png
birbank,18490,Atirland,Parfümeriya və Kosmetika,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Atirland_732de7e04a.png
birbank,18492,Trend Watch,Saat və aksesuarlar,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Trend_Watch_fb60bdcd01.png
birbank,18495,"""EDU Company"" Təhsil Şirkəti",Təhsil,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/EDU_Company_01c1ccb373.png
birbank,18648,Saatgallery.az,Saat və aksesuarlar,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Saatgallery_az_1_beae1d7c0e.jpg
birbank,18902,Aurora Health & Beauty,Parfümeriya və Kosmetika,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Aurora_Health_and_Beauty_4425e8656f.png
birbank,18896,Imobile.az,Elektronika və Texnika,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Imobile_az_81cd8e8187.jpg
birbank,18519,ZOO LAND,Ev aksessuarları,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/ZOO_LAND_6a73a1b8dc.png
birbank,18516,11.11 Butik,Geyim,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/11_11_Butik_7ffc8f6ae8.png
birbank,18521,Tool Shop,Ev aksessuarları; Santexnika və təmir-tikinti,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Toolshop_az_d0c2dbab1e.jpg
birbank,18525,Zahra Cosmetic,Parfümeriya və Kosmetika,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Zahra_Cosmetic_7c01554bf6.jpg
birbank,18531,DARAQ Ağ Şəhər,Gözəllik salonu və sağlamlıq mərkəzi; Parfümeriya və Kosmetika,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/DARAQ_Hair_Salon_332a70c180.png
birbank,18241,Casıo Baku,Saat və aksesuarlar,,taksit_only,2; 3; 6,,,,,
birbank,18537,Səid İnşaat,İnşaat materialları; Məişət əşyaları; Ev aksessuarları,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/S_id_Insaat_b41ea7e289.png
birbank,18527,Euro Décor,Mebel; Ev aksessuarları,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Euro_Decor_4c95e36d80.png
birbank,18905,Buns n Blaze,Restoran,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Buns_n_Blaze_ac7d34721a.png
birbank,18540,Elit 85,Geyim,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Elit_85_7d27cc7db2.png
birbank,18906,Nextel,Elektronika və Texnika,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/3b0b8ad9_249f_49f1_a751_0fe581847ae6_squared_1_69bd3a9b89.png
birbank,18878,Gənc Telekom,Elektronika və Texnika,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Logo_G_nc_Telekom_squared_1_797492542d.png
birbank,18907,Pink Accessories,Saat və aksesuarlar,,taksit_only,2; 3,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Pink_Acc_1_c96a027e9e.jpg
birbank,18499,The Regalo,Restoran,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/The_Regalo_8f5bdeb41e.jpg
birbank,18518,Novatech,Elektronika və Texnika,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Novatech_a5299697be.png
birbank,18533,NORD Electronics,Elektronika və Texnika,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/NORD_Electronics_390273c4df.png
birbank,18551,Cheesecake & Pastry shop,Şirniyyat evi,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Cheesecake_1be23bef17.png
birbank,18557,BeerBank Resto&Pub,Restoran,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Beerbank_4c6cc90f7c.png
birbank,18561,Time Store,Saat və aksesuarlar,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Time_store_270c0ca43d.png
birbank,18566,Elit,Geyim,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Elit_306c8094d8.png
birbank,18567,Karma shoes,Ayaqqabı və çanta; Geyim,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Karma_shoes_9725f0d7e6.jpg
birbank,18569,Botnical by the Rose,Güllər və hədiyyələr,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Botnical_by_the_Rose_583ef88105.jpg
birbank,18571,Guardvision,Elektronika və Texnika,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Guardvision_f708ad0170.png
birbank,18572,Leon Kişi Geyimləri,Geyim,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Leon_kisi_geyiml_ri_dd5876b99b.png
birbank,18580,Kod Avtoservis,Avto,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Kod_Avtoservis_d9209eccb5.jpg
birbank,18582,Zoo Baku,Məişət əşyaları; Digər,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Zoo_Baku_ebf451869c.png
birbank,18583,Fidan məktəb geyimləri,Uşaqlar üçün; Geyim,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Fidan_m_kt_b_geyiml_ri_fe005ef68d.png
birbank,18588,Dolce Baby,Uşaqlar üçün,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/97192193_737214967082180_4228699536920412160_n_1_1_9cf26015ce.jpg
birbank,18591,Viləş mebel,Mebel,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Vil_s_mebel_4903c11f3e.jpg
birbank,18595,Bir İnci,Mebel; Tekstil,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Bir_Inci_7563cec70e.png
birbank,18601,Respawn Pub & Bar Baku,Restoran,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Respawn_Pub_and_Bar_Baku_f301a687c4.png
birbank,18602,Fashion Look,Geyim,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Fashion_Look_0bde94b09d.png
birbank,18607,Penal,Kitab və Dəftərxana Ləvazimatları,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Penal_621ca69486.png
birbank,18610,Eko Ferma,Supermarket,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/eko_ferma_81074a9e0f.png
birbank,18603,Afro Parfum,Parfümeriya və Kosmetika,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Afro_parfum_114230141b.png
birbank,18573,Saray Evim,Ev aksessuarları,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Saray_Evim_0a61449080.jpg
birbank,18578,LG Electronics,Elektronika və Texnika; Məişət əşyaları,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/LG_Electronics_1f92b2c44e.png
birbank,17959,Apple Shop,Elektronika və Texnika,,taksit_only,2; 3; 6; 9,,,,,
birbank,18611,BeerAləm Pub & Restaurant,Restoran,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Beer_Al_m_Pub_and_Restaurant_bc352bdbd0.png
birbank,18615,Azercell Elvin Telekom,Elektronika və Texnika,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Azercell_Elvin_telekom_2755ef52d4.jpg
birbank,18616,Rimas Mobile,Elektronika və Texnika,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Rimas_Mobile_1e1b540c39.png
birbank,18617,Vətən Mebel,Mebel,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/V_t_n_mebel_f11817acea.png
birbank,18620,Ivy Flowers Baku,Güllər və hədiyyələr,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Ivy_Flowers_Baku_9c52ffeeee.png
birbank,18628,Bizim Ev Mebel Şeheri,Mebel,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Bizim_Ev_Mebel_Seheri_3751ced68b.png
birbank,18300,Light Gallery,Çılçıraqlar və işıqlandırma avadanlıqları,,taksit_only,2; 3; 6; 9; 12,,,+994 50 963 53 00,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Whats_App_Image_2025_05_13_at_10_20_14_4c51a2f1e5.jpeg
birbank,18639,Jay run,Geyim,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Jay_run_c17d0c6800.png
birbank,18192,Kral İnşaat,İnşaat materialları,,taksit_only,2; 3; 6; 9; 12; 18,,,,https://www.kral-inshaat.az/,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Kral_insaat_9c6d7fafa0.png
birbank,18190,Togas,Ev aksessuarları,5.0,cashback,2; 3; 6; 9; 12,,,,,
birbank,18197,Promenade Hotel Baku,Otel,5.0,cashback,,,,,,
birbank,18198,Randevu,Şirniyyat evi,2.0,cashback,,,,,,
birbank,18199,Auto Azerbaycan,Avto,3.0,cashback,,,,,,
birbank,18205,Desigual,Geyim,,taksit_only,2; 3; 6,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/desigual_fb671b5226.png
birbank,18213,Premium Dental,Tibb,3.0,cashback,,,,,,
birbank,18221,cheaPPolino Kids,Uşaqlar üçün,2.0,cashback,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Cheappolino_logo_2_1_e1039aee90.png
birbank,18227,Rich Hotel,Otel,5.0,cashback,,,,,,
birbank,18229,DAMAT D'S,Geyim,2.0,cashback,2; 3; 6,,,,yourbrands.com.az,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/ds_damat_logo_7fecaa1683.jpg
birbank,18232,Tarık Ediz,Geyim,,taksit_only,2; 3; 6,,,,,
birbank,18239,Buji Room,Saat və aksesuarlar,,unknown,,,,,,
birbank,18249,Matmazel,Geyim,3.0,cashback,,,,,,
birbank,18254,DIV Academy,Təhsil,2.0,cashback,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/div_academy_b3d8d91265.png
birbank,18257,Fikir Coworking,,2.0,cashback,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/FIKIR_93123f795f.png
birbank,18258,Lekal,Kitab və Dəftərxana Ləvazimatları,3.0,cashback,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/lekal_a1629f1eca.jpg
birbank,18269,Lily Perfumery & Cosmetics,Parfümeriya və Kosmetika,3.0,cashback,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/LILY_COS_1_39536ed846.jpg
birbank,18308,Ferdi Telekom,Elektronika və Texnika,,taksit_only,2; 3; 6; 9; 12; 18,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Whats_App_Image_2025_07_23_at_11_43_08_8fb20042de.jpeg
birbank,18646,Coffee Lab,Restoran,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/3526d19f_de13_4462_89b8_564427fcfb55_1_8d97fcb66d.jpg
birbank,18322,Melamor,Restoran; Şirniyyat evi,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Melamor_bf0b656bcc.png
birbank,18292,Timberland,Geyim,,taksit_only,2; 3; 6,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/TBL_9a466d0775.png
birbank,18282,Türkan Moda,Geyim,,taksit_only,2; 3; 6,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Tuerkan_Logo_76500a1166.jpg
birbank,18539,Dr.Laila Cosmetics,Parfümeriya və Kosmetika,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Dr_Laila_Cosmetics_e90308b30e.jpg
birbank,18536,Oyuncaq adası,Uşaqlar üçün,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Oyuncaq_adasi_f9de0ece97.png
birbank,18556,Hellotech,Kompüter,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Hellotech_97c6186429.jpeg
birbank,18565,Cosmo Vet,Tibb,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Cosmo_Vet_5ba7b70f0b.jpg
birbank,18629,Kaminci,Məişət əşyaları,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Kaminci_81b0e55f1a.jpeg
birbank,18635,Şah Elektroniks,Elektronika və Texnika; Məişət əşyaları,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Sah_Elektroniks_dc34b1dbd9.png
birbank,18636,ZT Cosmetics,Parfümeriya və Kosmetika,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/ZT_Cosmetics_8dc063f3be.jpg
birbank,18640,ZemZoo,Məişət əşyaları; Digər,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Zemzoo_c4cbc9f744.png
birbank,18645,Maricel hotel,Otel,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/maricel_f05b25d53e.png
birbank,18647,Grand home tekstil,Tekstil; Məişət əşyaları,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Grand_home_tekstil_97a7aaff05.jpg
birbank,18683,BAKU IT ACADEMY,Təhsil,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/BAKU_IT_ACADEMY_1e722a4652.png
birbank,18649,Yumaq grooming center & pet shop,Digər; Məişət əşyaları,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Yumaq_grooming_c3d794b1a6.png
birbank,18650,Rozel Beauty,Parfümeriya və Kosmetika,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Rozel_beauty_bdc7d8ab57.jpg
birbank,18653,İbiza oboy,Ev aksessuarları,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Ibiza_Oboy_6e6689c761.png
birbank,18685,Moto plaza,Avto,,taksit_only,2; 3; 6; 9,,,,,
birbank,18677,Buddha Sushi,Restoran,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Buddha_Sushi_1751881ba8.png
birbank,18632,Zoo Best,Məişət əşyaları; Digər,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Zoo_Best_6a56365ff0.png
birbank,18689,Laptops.az,Elektronika və Texnika,,taksit_only,2; 3; 6; 9,,,,,
birbank,18310,Nisyə Təkər,Avto,,taksit_only,2; 3; 6; 9,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Nisye_teker_logo_1_1_7bb109d8f7.png
birbank,18690,notebooks.az,Elektronika və Texnika,,taksit_only,2; 3; 6; 9,,,,,
birbank,18691,Noutbuklar.az,Elektronika və Texnika,,taksit_only,2; 3; 6; 9; 12,,,,,
birbank,18692,COCO JEVELLERY,Zinət əşyaları,,taksit_only,2; 3; 6; 9,,,,,
birbank,18657,İnam Dental & Estetik,Tibb,,unknown,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Inam_Dental_and_Estetik_3696835b07.png
birbank,18687,AQS DENTAL CENTER,Gözəllik salonu və sağlamlıq mərkəzi,,taksit_only,2; 3; 6; 9,,,,,
birbank,18688,Swissdent,Gözəllik salonu və sağlamlıq mərkəzi,,taksit_only,2; 3; 6; 9,,,,,
birbank,18686,Armood Store,Elektronika və Texnika,,taksit_only,2; 3; 6; 9,,,,,
birbank,18309,Home Mebel,Mebel,,taksit_only,2; 3; 6; 9,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Whats_App_Image_2025_07_23_at_13_33_51_08ecc59e9c.jpeg
birbank,18693,AV  Electronics,Elektronika və Texnika,,taksit_only,2; 3; 6; 9,,,,,
birbank,18697,SHAHIN ELECTRONICS,Elektronika və Texnika,,taksit_only,2; 3; 6; 9,,,,,
birbank,18698,AZERCELL EXCLUSİVE GORANBOY,Elektronika və Texnika,,taksit_only,2; 3; 6; 9,,,,,
birbank,18699,XEZRI MEBEL,Mebel,,taksit_only,2; 3; 6; 9; 12,,,,,
birbank,18700,AZERCELL EXCLUSİVE ŞAMAXI,Elektronika və Texnika,,taksit_only,2; 3; 6; 9,,,,,
