id,name_az,name_en,name_ru,description_az,description_en,description_ru,phone_number,site_url,cashback,category_id,category_az,category_en,category_ru,social_medias,cities_count,taksits,icon_url,logo_url,status,order_number,is_new,at_home,popularity,hidden,insert_date,branches_count,home_no,whatsapp_link
6029,Avto Mir,Avto Mir,Avto Mir,,,,"(051) 492 49 86 , (055) 857 99 72",,0.0,196,"Avtomobil, ehtiyyat hissələri və servis","Avtomobil, ehtiyyat hissələri və servis","Avtomobil, ehtiyyat hissələri və servis",,1,1; 3; 6; 12,,,True,49,False,,3,False,,0,,
6030,Avto Shop,Avto Shop,Avto Shop,,,,(012) 562 06 90,,0.0,196,"Avtomobil, ehtiyyat hissələri və servis","Avtomobil, ehtiyyat hissələri və servis","Avtomobil, ehtiyyat hissələri və servis",,1,1; 3; 6,,,True,50,False,,3,False,,0,,
6033,Ay Çiçəyim,Ay Çiçəyim,Ay Çiçəyim,,,,(055) 754 01 11,,0.0,200,Güllər və hədiyyələr,Güllər və hədiyyələr,Güllər və hədiyyələr,,1,1; 3; 6; 12,,,True,53,False,,3,False,,0,,
6034,Ay Parfume,Ay Parfume,Ay Parfume,,,,,,0.0,184,Parfümeriya və kosmetika,Parfümeriya və kosmetika,Parfümeriya və kosmetika,,1,1,,,True,54,False,,3,False,,0,,
6035,Aylin Butik,Aylin Butik,Aylin Butik,,,,(050) 621 51 65,,0.0,198,Uşaqlar üçün,Uşaqlar üçün,Uşaqlar üçün,,1,1,,,True,55,False,,3,False,,0,,
6036,Azpetrol,Azpetrol,Azpetrol,,,,"957, (012) 488 67 57",https://azpetrol.az/,7.0,206,Digər,Digər,Digər,facebook:https://www.facebook.com/Azpetrol-Ltd-MMC-1029982540429881,52,1,,,True,56,False,,3,False,,0,,
6037,Azroyal,Azroyal,Azroyal,,,,,,0.0,194,İdman malları,İdman malları,İdman malları,,1,1; 2; 3; 6; 9; 12,,,True,57,True,,3,False,,0,,
6038,Azsamand,Azsamand,Azsamand,,,,(050) 653 11 88,,0.0,196,"Avtomobil, ehtiyyat hissələri və servis","Avtomobil, ehtiyyat hissələri və servis","Avtomobil, ehtiyyat hissələri və servis",,1,1; 3; 6; 12,,,True,58,False,,3,False,,0,,
6039,B&G Store,B&G Store,B&G Store,,,,(050) 291 21 09,,0.0,198,Uşaqlar üçün,Uşaqlar üçün,Uşaqlar üçün,,1,1; 3; 6,,,True,59,False,,3,False,,0,,
6041,Bahramoglu,Bahramoglu,Bahramoglu,,,,"(012) 562 20 00 , (050) 562 20 00 , (055) 562 20 00 , (070) 562 20 00",https://www.bahramoglu.az/,0.0,196,"Avtomobil, ehtiyyat hissələri və servis","Avtomobil, ehtiyyat hissələri və servis","Avtomobil, ehtiyyat hissələri və servis",facebook:https://www.facebook.com/bahramoglu.az/; instagram:https://www.instagram.com/bahramoglu/,1,1; 3; 6; 12,,,True,61,False,,3,False,,0,,
6042,Baku Ceramic,Baku Ceramic,Baku Ceramic,,,,(055) 795 97 90 ,,0.0,195,Təmir və tikinti,Təmir və tikinti,Təmir və tikinti,,1,1,,,True,62,False,,3,False,,0,,
6043,Baku Depo,Baku Depo,Baku Depo,,,,(012) 441 30 65,,0.0,187,Saat və aksessuarlar,Saat və aksessuarlar,Saat və aksessuarlar,,1,1,,,True,63,False,,3,False,,0,,
6045,Motoverse,Motoverse,Motoverse,,,,(050) 577 77 28,,0.0,182,Elektronika,Elektronika,Elektronika,,1,1; 3; 6; 12; 18; 24,,,True,65,False,,3,False,,0,,
6046,Baku Notebook,Baku Notebook,Baku Notebook,,,,(055) 772 27 99,https://www.bakunotebooks.com/,0.0,182,Elektronika,Elektronika,Elektronika,instagram:http://instagram.com/baku.notebook,1,1; 3; 6; 12; 18; 24,,,True,66,False,,3,False,,0,,
6048,Balf,Balf,Balf,,,,,,5.0,181,Geyim,Geyim,Geyim,,1,1,,,True,68,True,,3,False,,0,,
6049,Bamboo,Bamboo,Bamboo,,,,(050) 403 55 88,,0.0,190,Ev aksessuarları,Ev aksessuarları,Ev aksessuarları,,1,1; 2; 3,,,True,69,False,,3,False,,0,,
6050,Barkod Electronics,Barkod Electronics,Barkod Electronics,,,,(055) 209 54 47,,0.0,182,Elektronika,Elektronika,Elektronika,,1,1; 3; 6; 12,,,True,70,False,,3,False,,0,,
6051,Barrera,Barrera,Barrera,,,,,,0.0,200,Güllər və hədiyyələr,Güllər və hədiyyələr,Güllər və hədiyyələr,,1,1,,,True,71,True,,3,False,,0,,
6052,Be Be Boom,Be Be Boom,Be Be Boom,,,,(012) 566 72 88,,8.0,181,Geyim,Geyim,Geyim,,1,1; 3; 6,,,True,72,False,,3,False,,0,,
6053,Beatrice,Beatrice,Beatrice,,,,"(012) 441 46 60 , (012) 440 79 93 , (055) 680 90 40 , (055) 784 11 33",,3.0,184,Parfümeriya və kosmetika,Parfümeriya və kosmetika,Parfümeriya və kosmetika,,1,1; 3; 6,,,True,73,False,,3,False,,0,,
6057,Best Mobile,Best Mobile,Best Mobile,,,,(055) 919 99 14,,0.0,197,Mobil telefon ve aksessuarları,Mobil telefon ve aksessuarları,Mobil telefon ve aksessuarları,,1,1,,,True,77,False,,3,False,,0,,
6059,Bənövşə,Bənövşə,Bənövşə,,,,,,0.0,200,Güllər və hədiyyələr,Güllər və hədiyyələr,Güllər və hədiyyələr,,1,1,,,True,79,False,,3,False,,0,,
6060,Bəy Boutique,Bəy Boutique,Bəy Boutique,,,,(055) 825 25 11 ,,0.0,181,Geyim,Geyim,Geyim,,1,1,,,True,80,False,,3,False,,0,,
6061,Bəyəndim,Bəyəndim,Bəyəndim,,,,(012) 408 54 03,,0.0,185,Ayaqqabı,Ayaqqabı,Ayaqqabı,,1,1; 3; 6; 12,,,True,81,False,,3,False,,0,,
6062,Biju Mall,Biju Mall,Biju Mall,,,,(050) 688 26 55,,5.0,187,Saat və aksessuarlar,Saat və aksessuarlar,Saat və aksessuarlar,,1,1; 2; 3,,,True,82,False,,3,False,,0,,
6063,Biletx Travel,Biletx Travel,Biletx Travel,,,,"(012) 497 09 83 , (055) 482 14 32",,0.0,189,Turizm,Turizm,Turizm,,1,1; 3; 6; 12,,,True,83,False,,3,False,,0,,
6064,Bio Medical,Bio Medical,Bio Medical,,,,(012) 456 40 94,,0.0,186,Tibb və Sağlamlıq,Tibb və Sağlamlıq,Tibb və Sağlamlıq,,1,1; 3; 6,,,True,84,False,,3,False,,0,,
6065,Blue Bird Coffees,Blue Bird Coffees,Blue Bird Coffees,,,,(050) 999 1234,https://bluebird.choiceqr.com/section:menu,5.0,183,Restoran və kafelər,Restoran və kafelər,Restoran və kafelər,facebook:https://www.facebook.com/bluebirdcoffees?mibextid=LQQJ4d; instagram:https://www.instagram.com/bluebirdcoffees/,1,1,,,True,85,False,,3,False,,0,,
6066,Bmw Avto,Bmw Avto,Bmw Avto,,,,(055) 865 05 04,,0.0,196,"Avtomobil, ehtiyyat hissələri və servis","Avtomobil, ehtiyyat hissələri və servis","Avtomobil, ehtiyyat hissələri və servis",,1,1; 3; 6,,,True,86,False,,3,False,,0,,
6068,Brandbiju,Brandbiju,Brandbiju,,,,(077) 609 16 15,,5.0,187,Saat və aksessuarlar,Saat və aksessuarlar,Saat və aksessuarlar,,1,1; 2; 3,,,True,88,False,,3,False,,0,,
6070,Brilliant Pərdə,Brilliant Pərdə,Brilliant Pərdə,,,,(050) 620 81 18,,0.0,190,Ev aksessuarları,Ev aksessuarları,Ev aksessuarları,,1,1,,,True,90,False,,3,False,,0,,
6071,Buji Moda,Buji Moda,Buji Moda,,,,(070) 280 30 40,,0.0,187,Saat və aksessuarlar,Saat və aksessuarlar,Saat və aksessuarlar,,1,1; 3; 6,,,True,91,False,,3,False,,0,,
6072,Business Option,Business Option,Business Option,,,,(050) 373 57 37,,0.0,206,Digər,Digər,Digər,,1,1; 2; 3; 6; 9,,,True,92,False,,3,False,,0,,
6073,Buta,Buta,Buta,,,,"(077) 600 47 47 , (050) 386 76 77",,0.0,185,Ayaqqabı,Ayaqqabı,Ayaqqabı,,1,1; 3; 6,,,True,93,False,,3,False,,0,,
6074,Butik,Butik,Butik,,,,,,0.0,181,Geyim,Geyim,Geyim,,1,1; 3; 6,,,True,94,False,,3,False,,0,,
6075,Büllur Elektrik,Büllur Elektrik,Büllur Elektrik,,,,(055) 594 09 59,,0.0,182,Elektronika,Elektronika,Elektronika,,1,1; 3; 6; 12,,,True,95,False,,3,False,,0,,
6076,Büllur Optika,Büllur Optika,Büllur Optika,,,,(050) 343 62 96,,0.0,193,Aptek və Optika,Aptek və Optika,Aptek və Optika,,1,1; 3; 6,,,True,96,False,,3,False,,0,,
6077,Büromax,Büromax,Büromax,,,,"(050) 263 61 93 , (050) 263 61 87",,0.0,192,Dəftərxana,Dəftərxana,Dəftərxana,,1,1; 3; 6; 12,,,True,97,False,,3,False,,0,,
6078,By Azza,By Azza,By Azza,,,,,,0.0,181,Geyim,Geyim,Geyim,,1,1; 3; 6,,,True,98,False,,3,False,,0,,
6079,By Clean,By Clean,By Clean,,,,(055) 587 85 55,,0.0,206,Digər,Digər,Digər,,1,1; 3; 6,,,True,99,False,,3,False,,0,,
6085,Carolina Herrera,Carolina Herrera,Carolina Herrera,,,,(012) 493 02 24,,0.0,181,Geyim,Geyim,Geyim,,1,1; 3; 6,,,True,105,False,,3,False,,0,,
6087,Cehiz Aləmi,Cehiz Aləmi,Cehiz Aləmi,,,,(012) 566 33 80,,0.0,190,Ev aksessuarları,Ev aksessuarları,Ev aksessuarları,,1,1; 3; 6,,,True,107,False,,3,False,,0,,
6088,Celi Shop,Celi Shop,Celi Shop,,,,(070) 525 38 83,,0.0,181,Geyim,Geyim,Geyim,,1,1; 2; 3,,,True,108,False,,3,False,,0,,
6089,Central Optik,Central Optik,Central Optik,,,,(023) 325 08 14,,0.0,193,Aptek və Optika,Aptek və Optika,Aptek və Optika,,1,1; 3; 6,,,True,109,False,,3,False,,0,,
6090,Central Telecom,Central Telecom,Central Telecom,,,,,,0.0,197,Mobil telefon ve aksessuarları,Mobil telefon ve aksessuarları,Mobil telefon ve aksessuarları,,1,1,,,True,110,False,,3,False,,0,,
6091,Ceyhun Mobile,Ceyhun Mobile,Ceyhun Mobile,,,,(012) 370 99 99,,0.0,197,Mobil telefon ve aksessuarları,Mobil telefon ve aksessuarları,Mobil telefon ve aksessuarları,,1,6,,,True,111,False,,3,False,,0,,
6092,Chaplin Coffee,Chaplin Coffee,Chaplin Coffee,,,,(012) 497 29 76,,5.0,183,Restoran və kafelər,Restoran və kafelər,Restoran və kafelər,facebook:https://www.facebook.com/BeylissBaku/; instagram:https://www.instagram.com/chaplincoffee_/?hl=en,1,1,,,True,112,False,,3,False,,0,,
6093,Charming Women,Charming Women,Charming Women,,,,(055) 378 58 85,,0.0,181,Geyim,Geyim,Geyim,,1,1; 3; 6,,,True,113,False,,3,False,,0,,
6094,Chiarezza,Chiarezza,Chiarezza,,,,(050) 230 10 80,,0.0,187,Saat və aksessuarlar,Saat və aksessuarlar,Saat və aksessuarlar,,1,1,,,True,114,False,,3,False,,0,,
6095,Cırtdan,Cırtdan,Cırtdan,,,,(077) 482 08 08,,0.0,198,Uşaqlar üçün,Uşaqlar üçün,Uşaqlar üçün,,1,3; 6; 12,,,True,115,False,,3,False,,0,,
6096,City Dental,City Dental,City Dental,,,,(012) 491 76 29,,10.0,186,Tibb və Sağlamlıq,Tibb və Sağlamlıq,Tibb və Sağlamlıq,,1,1; 3; 6,,,True,116,False,,3,False,,0,,
6100,Collins,Collins,Collins,,,,(055) 325 56 10,,0.0,181,Geyim,Geyim,Geyim,,1,1; 3; 6,,,True,120,False,,3,False,,0,,
6101,Connect,Connect,Connect,,,,(012) 159,,0.0,206,Digər,Digər,Digər,,2,1; 2; 3; 6,,,True,121,False,,3,False,,0,,
6103,Crystal Parfum,Crystal Parfum,Crystal Parfum,,,,(050) 588 00 66,,0.0,184,Parfümeriya və kosmetika,Parfümeriya və kosmetika,Parfümeriya və kosmetika,,1,1; 3; 6,,,True,123,False,,3,False,,0,,
6104,Cümə,Cümə,Cümə,,,,(077) 444 05 57,,0.0,181,Geyim,Geyim,Geyim,,1,1,,,True,124,False,,3,False,,0,,
6105,Çağa,Çağa,Çağa,,,,(070) 544 37 66,,0.0,198,Uşaqlar üçün,Uşaqlar üçün,Uşaqlar üçün,,1,1,,,True,125,False,,3,False,,0,,
6106,Çarıkçı,Çarıkçı,Çarıkçı,,,,,,0.0,185,Ayaqqabı,Ayaqqabı,Ayaqqabı,,1,1,,,True,126,False,,3,False,,0,,
6107,Çeburaşka,Çeburaşka,Çeburaşka,,,,(050) 579 00 12 ,,0.0,198,Uşaqlar üçün,Uşaqlar üçün,Uşaqlar üçün,,1,3; 6; 12,,,True,127,False,,3,False,,0,,
6108,Çingiz Optika,Çingiz Optika,Çingiz Optika,,,,(012) 323 74 39,,0.0,193,Aptek və Optika,Aptek və Optika,Aptek və Optika,,1,1,,,True,128,False,,3,False,,0,,
6110,Daniel Rizotto,Daniel Rizotto,Daniel Rizotto,,,,(055) 440 14 82,,0.0,181,Geyim,Geyim,Geyim,,1,1; 3; 6,,,True,130,False,,3,False,,0,,
6111,Daniela Bruga,Daniela Bruga,Daniela Bruga,,,,(050) 647 06 36,,0.0,181,Geyim,Geyim,Geyim,,1,1; 3; 6,,,True,131,False,,3,False,,0,,
6112,Darkwin,Darkwin,Darkwin,,,,"(055) 789 39 89 , (012) 533 16 89",,0.0,181,Geyim,Geyim,Geyim,,1,1,,,True,132,False,,3,False,,0,,
6113,Dental Care,Dental Care,Dental Care,,,,"(012) 450 31 11 , (050) 371 14 04",,0.0,186,Tibb və Sağlamlıq,Tibb və Sağlamlıq,Tibb və Sağlamlıq,,1,1; 3; 6,,,True,133,False,,3,False,,0,,
6114,Dental Plus,Dental Plus,Dental Plus,,,,(055) 480 84 15,,10.0,186,Tibb və Sağlamlıq,Tibb və Sağlamlıq,Tibb və Sağlamlıq,,1,1; 3; 6,,,True,134,False,,3,False,,0,,
6115,Derimod,Derimod,Derimod,,,,"(012) 493 45 86 , (012) 598 40 72 , 070 845 01 70",,0.0,185,Ayaqqabı,Ayaqqabı,Ayaqqabı,,1,2; 3; 6,,,True,135,False,,3,False,,0,,
6116,Derma Center,Derma Center,Derma Center,,,,"(012) 499 87 30 , (055) 201 36 99 ",,0.0,184,Parfümeriya və kosmetika,Parfümeriya və kosmetika,Parfümeriya və kosmetika,,1,3,,,True,136,False,,3,False,,0,,
6117,Dəcəllər,Dəcəllər,Dəcəllər,,,,(055) 641 51 77,,0.0,198,Uşaqlar üçün,Uşaqlar üçün,Uşaqlar üçün,,1,1,,,True,137,False,,3,False,,0,,
6118,Diamed,Diamed,Diamed,,,,"(012) 465 06 06, (050) 465 06 06",https://diamedmedicalgroup.az/,0.0,186,Tibb və Sağlamlıq,Tibb və Sağlamlıq,Tibb və Sağlamlıq,facebook:https://www.facebook.com/diamedmedicalgroup.az; instagram:https://www.instagram.com/diamedmedicalgroup/,2,1,,,True,138,False,,3,False,,0,,
6119,Diamed Aptek,Diamed Aptek,Diamed Aptek,,,,(012) 525 04 04,,0.0,193,Aptek və Optika,Aptek və Optika,Aptek və Optika,,1,1,,,True,139,False,,3,False,,0,,
6121,Diva,Diva,Diva,,,,(070) 999 00 29,,0.0,181,Geyim,Geyim,Geyim,,1,1; 3; 6,,,True,141,False,,3,False,,0,,
6122,Diva Spa,Diva Spa,Diva Spa,,,,"(055) 833 53 91 , (018) 657 31 34",,0.0,202,Gözəllik salonu və estetik mərkəzlər,Gözəllik salonu və estetik mərkəzlər,Gözəllik salonu və estetik mərkəzlər,,1,1; 3; 6,,,True,142,False,,3,False,,0,,
6124,Dosi-Dosi,Dosi-Dosi,Dosi-Dosi,,,,(051) 281 01 02,,7.0,181,Geyim,Geyim,Geyim,,1,1; 3; 6,,,True,144,False,,3,False,,0,,
6126,Dr Kong,Dr Kong,Dr Kong,,,,(050) 888 59 99,,0.0,198,Uşaqlar üçün,Uşaqlar üçün,Uşaqlar üçün,,1,1; 3; 6,,,True,146,False,,3,False,,0,,
6127,Dubai Motors,Dubai Motors,Dubai Motors,,,,(055) 215 66 49,,0.0,196,"Avtomobil, ehtiyyat hissələri və servis","Avtomobil, ehtiyyat hissələri və servis","Avtomobil, ehtiyyat hissələri və servis",,1,1,,,True,147,False,,3,False,,0,,
6128,Dünya Optik,Dünya Optik,Dünya Optik,,,,(050) 388 77 99,,5.0,193,Aptek və Optika,Aptek və Optika,Aptek və Optika,,1,1; 3; 6,,,True,148,False,,3,False,,0,,
6129,E-Avia Travel,E-Avia Travel,E-Avia Travel,,,,"(055) 342 06 00 ,  (050) 212 79 80",,0.0,189,Turizm,Turizm,Turizm,,1,1; 3; 6,,,True,149,False,,3,False,,0,,
6130,Eco Home,Eco Home,Eco Home,,,,(055) 300 25 73,https://ehstore.az/,0.0,182,Elektronika,Elektronika,Elektronika,facebook:https://www.facebook.com/p/Ecohome-Store-100048670165880/; instagram:https://www.instagram.com/ecohome_store/,1,1; 3; 6; 9; 12; 18,,,True,150,False,,3,False,,0,,
6131,Ecodent,Ecodent,Ecodent,,,,(070) 581 75 76,,0.0,186,Tibb və Sağlamlıq,Tibb və Sağlamlıq,Tibb və Sağlamlıq,,1,1; 3; 6; 12,,,True,151,False,,3,False,,0,,
6132,Edel Mebel,Edel Mebel,Edel Mebel,,,,(055) 694 24 22,,0.0,188,Mebel,Mebel,Mebel,,1,1; 3; 6; 12,,,True,152,False,,3,False,,0,,
6133,Efor,Efor,Efor,,,,(012) 567 75 33,,0.0,181,Geyim,Geyim,Geyim,,1,1; 3; 6,,,True,153,False,,3,False,,0,,
6134,Express Shop,Express Shop,Express Shop,,,,(070) 629 45 55,,0.0,181,Geyim,Geyim,Geyim,,1,1; 3; 6,,,True,154,False,,3,False,,0,,
6135,Extra Brend,Extra Brend,Extra Brend,,,,(050) 433 33 23,,0.0,181,Geyim,Geyim,Geyim,,1,1; 3; 6,,,True,155,False,,3,False,,0,,
6136,Extra Butik,Extra Butik,Extra Butik,,,,(051) 920 00 07,,0.0,181,Geyim,Geyim,Geyim,,1,1; 3; 6,,,True,156,False,,3,False,,0,,
6137,Ekonom,Ekonom,Ekonom,,,,,,0.0,181,Geyim,Geyim,Geyim,,1,1,,,True,157,False,,3,False,,0,,
6138,Ekzobutik,Ekzobutik,Ekzobutik,,,,(070) 204 84 34,https://www.ekzo.az/,5.0,201,Supermarket,Supermarket,Supermarket,facebook:https://www.facebook.com/ekzobutik/; instagram:https://www.instagram.com/ekzobutik/?hl=en,1,1,,,True,158,False,,3,False,,0,,
6139,El&Ay,El&Ay,El&Ay,,,,"(050) 429 81 67 , (070) 558 84 29",,0.0,181,Geyim,Geyim,Geyim,,1,1; 3; 6,,,True,159,False,,3,False,,0,,
6140,Elatus Moda Evi,Elatus Moda Evi,Elatus Moda Evi,,,,,,5.0,181,Geyim,Geyim,Geyim,,1,1,,,True,160,True,,3,False,,0,,
6141,Elektrik Malları,Elektrik Malları,Elektrik Malları,,,,(021) 215 71 13,,0.0,182,Elektronika,Elektronika,Elektronika,,1,3; 6; 12,,,True,161,False,,3,False,,0,,
6142,Elektroshop,Elektroshop,Elektroshop,,,,,https://www.electroshop.az/,0.0,182,Elektronika,Elektronika,Elektronika,facebook:https://www.facebook.com/caspianstore.az; instagram:https://www.instagram.com/electroshop.baku/,1,1; 3; 6; 12,,,True,162,True,,3,False,,0,,
6144,Elit Univermaq,Elit Univermaq,Elit Univermaq,,,,(070) 326 96 37 ,,0.0,206,Digər,Digər,Digər,,1,1; 3; 6,,,True,164,False,,3,False,,0,,
6145,Eliza,Eliza,Eliza,,,,(055) 422 12 22,,0.0,184,Parfümeriya və kosmetika,Parfümeriya və kosmetika,Parfümeriya və kosmetika,,1,1; 3; 6,,,True,165,False,,3,False,,0,,
6146,Eloor,Eloor,Eloor,,,,"(055) 215 15 10 , (055) 630 50 54",,0.0,185,Ayaqqabı,Ayaqqabı,Ayaqqabı,,1,1; 3; 6,,,True,166,False,,3,False,,0,,
6147,Eltek,Eltek,Eltek,,,,(051) 229 32 92,https://eltek.az/,0.0,182,Elektronika,Elektronika,Elektronika,facebook:https://www.facebook.com/eurolux.az/; instagram:https://www.instagram.com/eltek.ehmedli/,1,1; 3; 6; 9; 12; 18,,,True,167,True,,3,False,,0,,
6149,Emin Optika,Emin Optika,Emin Optika,,,,(050) 669 31 77,,0.0,193,Aptek və Optika,Aptek və Optika,Aptek və Optika,,1,1,,,True,169,False,,3,False,,0,,
6150,Emin.E.R,Emin.E.R,Emin.E.R,,,,(070) 280 30 40 ,,0.0,181,Geyim,Geyim,Geyim,,1,1,,,True,170,False,,3,False,,0,,
6152,En Brend,En Brend,En Brend,,,,(055) 895 55 56,,0.0,181,Geyim,Geyim,Geyim,,1,1; 2; 3,,,True,172,False,,3,False,,0,,
6153,Era Electonics,Era Electonics,Era Electonics,,,,(055) 675 95 65,,0.0,182,Elektronika,Elektronika,Elektronika,,1,1; 3; 6; 12,,,True,173,False,,3,False,,0,,
6154,Ero,Ero,Ero,,,,(050) 229 33 33,,0.0,181,Geyim,Geyim,Geyim,,1,1; 3; 6,,,True,174,False,,3,False,,0,,
6155,Etay,Etay,Etay,,,,(055) 823 27 77,,2.0,185,Ayaqqabı,Ayaqqabı,Ayaqqabı,,1,1,,,True,175,False,,3,False,,0,,
6156,Euro Style,Euro Style,Euro Style,,,,(025) 255 00 91,,0.0,181,Geyim,Geyim,Geyim,,1,3,,,True,176,False,,3,False,,0,,
6158,Euromoda,Euromoda,Euromoda,,,,(055) 209 38 09,,0.0,181,Geyim,Geyim,Geyim,,1,1; 3; 6,,,True,178,False,,3,False,,0,,
6159,Ev elektroniks,Ev elektroniks,Ev elektroniks,,,,,,0.0,182,Elektronika,Elektronika,Elektronika,,1,1; 3; 6,,,True,179,False,,3,False,,0,,
6160,Evim,Evim,Evim,,,,(055) 967 27 27,,0.0,190,Ev aksessuarları,Ev aksessuarları,Ev aksessuarları,,2,1,,,True,180,False,,3,False,,0,,
6161,Evim Tekstil,Evim Tekstil,Evim Tekstil,,,,"(077) 219 17 08 , (050) 557 72 26",,0.0,190,Ev aksessuarları,Ev aksessuarları,Ev aksessuarları,,1,1; 2; 3; 6,,,True,181,False,,3,False,,0,,
6162,Evimiz,Evimiz,Evimiz,,,,"(012) 490 22 25 , (012) 490 22 26",,3.0,190,Ev aksessuarları,Ev aksessuarları,Ev aksessuarları,,1,1; 3; 6; 9; 12,,,True,182,False,,3,False,,0,,
6163,Evro İnşaat,Evro İnşaat,Evro İnşaat,,,,(050) 772 55 32,,0.0,195,Təmir və tikinti,Təmir və tikinti,Təmir və tikinti,,1,1; 3; 6,,,True,183,False,,3,False,,0,,
6164,Əcəmi Mall,Əcəmi Mall,Əcəmi Mall,,,,"(012) 569 34 30 , (051) 569 34 30",,0.0,181,Geyim,Geyim,Geyim,,1,1,,,True,184,False,,3,False,,0,,
6165,Əhmədli Mall,Əhmədli Mall,Əhmədli Mall,,,,(051) 612 02 12,,5.0,181,Geyim,Geyim,Geyim,,1,1; 2; 3,,,True,185,False,,3,False,,0,,
6166,Əli Mobile,Əli Mobile,Əli Mobile,,,,(070) 885 00 00,,0.0,197,Mobil telefon ve aksessuarları,Mobil telefon ve aksessuarları,Mobil telefon ve aksessuarları,,1,1; 3; 6; 12; 18,,,True,186,False,,3,False,,0,,
6168,Fabrik Malları,Fabrik Malları,Fabrik Malları,,,,(077) 598 71 81,,0.0,181,Geyim,Geyim,Geyim,,1,1,,,True,188,False,,3,False,,0,,
6169,Facedent,Facedent,Facedent,,,,(012) 430 79 30,,0.0,186,Tibb və Sağlamlıq,Tibb və Sağlamlıq,Tibb və Sağlamlıq,,1,1; 3; 6; 12,,,True,189,False,,3,False,,0,,
6170,Faik Sönmez,Faik Sönmez,Faik Sönmez,,,,(012) 566 36 65,,0.0,181,Geyim,Geyim,Geyim,,1,1; 3; 6,,,True,190,False,,3,False,,0,,
6171,Faiq İnşaat,Faiq İnşaat,Faiq İnşaat,,,,(070) 500 64 44,,0.0,195,Təmir və tikinti,Təmir və tikinti,Təmir və tikinti,,1,1; 3; 6,,,True,191,False,,3,False,,0,,
6172,Fedya Telekom,Fedya Telekom,Fedya Telekom,,,,(055) 288 28 78,,0.0,197,Mobil telefon ve aksessuarları,Mobil telefon ve aksessuarları,Mobil telefon ve aksessuarları,,1,1; 2; 3; 6,,,True,192,False,,3,False,,0,,
6173,Fidan Boutique,Fidan Boutique,Fidan Boutique,,,,(055) 203 81 51,,0.0,181,Geyim,Geyim,Geyim,,1,1; 3; 6,,,True,193,False,,3,False,,0,,
6174,Fimka,Fimka,Fimka,,,,"(055) 702 16 07, (055) 851 70 30",,0.0,181,Geyim,Geyim,Geyim,,1,1; 3; 6,,,True,194,False,,3,False,,0,,
6175,Fireworks,Fireworks,Fireworks,,,,(012) 433 74 78,,0.0,206,Digər,Digər,Digər,,1,1; 3; 6; 12,,,True,195,False,,3,False,,0,,
6177,Fm İnşaat,Fm İnşaat,Fm İnşaat,,,,(070) 554 77 77,,0.0,195,Təmir və tikinti,Təmir və tikinti,Təmir və tikinti,,1,1; 3; 6,,,True,197,False,,3,False,,0,,
6178,FMS Motors,FMS Motors,FMS Motors,,,,(050) 609 00 33,,0.0,196,"Avtomobil, ehtiyyat hissələri və servis","Avtomobil, ehtiyyat hissələri və servis","Avtomobil, ehtiyyat hissələri və servis",,1,1; 3; 6,,,True,198,False,,3,False,,0,,
6179,Follow Store,Follow Store,Follow Store,,,,(051) 776 38 65,,0.0,181,Geyim,Geyim,Geyim,instagram:https://www.instagram.com/followbakuu/,1,1; 3; 6,,,True,199,False,,3,False,,0,,
6180,For Mood,For Mood,For Mood,,,,(055) 270 04 54,,0.0,181,Geyim,Geyim,Geyim,,1,1,,,True,200,False,,3,False,,0,,
6181,Fornails,Fornails,Fornails,,,,(050) 243 08 88,,0.0,184,Parfümeriya və kosmetika,Parfümeriya və kosmetika,Parfümeriya və kosmetika,,1,1; 3; 6,,,True,201,False,,3,False,,0,,
6182,Fors,Fors,Fors,,,,(077) 710 19 75,,0.0,181,Geyim,Geyim,Geyim,,1,1; 3; 6,,,True,202,False,,3,False,,0,,
6185,Full Moda,Full Moda,Full Moda,,,,"(070) 927 62 41 , (055) 843 76 98",,0.0,181,Geyim,Geyim,Geyim,,1,1; 3; 6,,,True,205,False,,3,False,,0,,
6186,Fullshop,Fullshop,Fullshop,,,,(050) 420 52 00,,0.0,181,Geyim,Geyim,Geyim,,1,1; 3; 6; 12,,,True,206,False,,3,False,,0,,
6187,Funland,Funland,Funland,,,,,,0.0,203,İstirahət və əyləncə,İstirahət və əyləncə,İstirahət və əyləncə,,1,1; 3; 6,,,True,207,False,,3,False,,0,,
6188,Füsunkar Butik,Füsunkar Butik,Füsunkar Butik,,,,(055) 916 83 22,,0.0,181,Geyim,Geyim,Geyim,,1,1; 3; 6,,,True,208,False,,3,False,,0,,
6189,G.E.Home,G.E.Home,G.E.Home,,,,(050) 410 05 75,,0.0,190,Ev aksessuarları,Ev aksessuarları,Ev aksessuarları,,1,1; 3; 6,,,True,209,False,,3,False,,0,,
6190,Garage Avto 85,Garage Avto 85,Garage Avto 85,,,,,,0.0,196,"Avtomobil, ehtiyyat hissələri və servis","Avtomobil, ehtiyyat hissələri və servis","Avtomobil, ehtiyyat hissələri və servis",,1,1,,,True,210,False,,3,False,,0,,
6191,Garderob,Garderob,Garderob,,,,(051) 994 99 49,,0.0,185,Ayaqqabı,Ayaqqabı,Ayaqqabı,,1,1; 3; 6,,,True,211,False,,3,False,,0,,
